output_char,apple_id,steps
ṵ,com.apple.keylayout.Cherokee-Nation,"[[3, [""option"", ""shift""]], [32, []]]"
ǘ,com.apple.keylayout.Cherokee-Nation,"[[14, [""option""]], [9, []]]"
ǚ,com.apple.keylayout.Cherokee-Nation,"[[9, [""option""]], [9, []]]"
ṿ,com.apple.keylayout.Cherokee-Nation,"[[7, [""option""]], [9, []]]"
ǜ,com.apple.keylayout.Cherokee-Nation,"[[50, [""option""]], [9, []]]"
ǖ,com.apple.keylayout.Cherokee-Nation,"[[0, [""option""]], [9, []]]"
ʌ,com.apple.keylayout.Cherokee-Nation,"[[41, [""option"", ""shift""]], [9, []]]"
ṽ,com.apple.keylayout.Cherokee-Nation,"[[45, [""option""]], [9, []]]"
ẃ,com.apple.keylayout.Cherokee-Nation,"[[14, [""option""]], [13, []]]"
ŵ,com.apple.keylayout.Cherokee-Nation,"[[22, [""option""]], [13, []]]"
ẅ,com.apple.keylayout.Cherokee-Nation,"[[32, [""option""]], [13, []]]"
ẇ,com.apple.keylayout.Cherokee-Nation,"[[13, [""option""]], [13, []]]"
ẉ,com.apple.keylayout.Cherokee-Nation,"[[7, [""option""]], [13, []]]"
ẁ,com.apple.keylayout.Cherokee-Nation,"[[50, [""option""]], [13, []]]"
ẘ,com.apple.keylayout.Cherokee-Nation,"[[40, [""option""]], [13, []]]"
ƿ,com.apple.keylayout.Cherokee-Nation,"[[41, [""option"", ""shift""]], [13, []]]"
ẍ,com.apple.keylayout.Cherokee-Nation,"[[32, [""option""]], [7, []]]"
ẋ,com.apple.keylayout.Cherokee-Nation,"[[13, [""option""]], [7, []]]"
ɖ,com.apple.keylayout.Cherokee-Nation,"[[47, [""option"", ""shift""]], [7, []]]"
ý,com.apple.keylayout.Cherokee-Nation,"[[14, [""option""]], [16, []]]"
ŷ,com.apple.keylayout.Cherokee-Nation,"[[22, [""option""]], [16, []]]"
ÿ,com.apple.keylayout.Cherokee-Nation,"[[32, [""option""]], [16, []]]"
ẏ,com.apple.keylayout.Cherokee-Nation,"[[13, [""option""]], [16, []]]"
ỵ,com.apple.keylayout.Cherokee-Nation,"[[7, [""option""]], [16, []]]"
ỳ,com.apple.keylayout.Cherokee-Nation,"[[50, [""option""]], [16, []]]"
ỷ,com.apple.keylayout.Cherokee-Nation,"[[6, [""option""]], [16, []]]"
ƴ,com.apple.keylayout.Cherokee-Nation,"[[47, [""option"", ""shift""]], [16, []]]"
ȳ,com.apple.keylayout.Cherokee-Nation,"[[0, [""option""]], [16, []]]"
ẙ,com.apple.keylayout.Cherokee-Nation,"[[40, [""option""]], [16, []]]"
ȝ,com.apple.keylayout.Cherokee-Nation,"[[41, [""option"", ""shift""]], [16, []]]"
ỹ,com.apple.keylayout.Cherokee-Nation,"[[45, [""option""]], [16, []]]"
ź,com.apple.keylayout.Cherokee-Nation,"[[14, [""option""]], [6, []]]"
ž,com.apple.keylayout.Cherokee-Nation,"[[9, [""option""]], [6, []]]"
z̧,com.apple.keylayout.Cherokee-Nation,"[[8, [""option""]], [6, []]]"
ẑ,com.apple.keylayout.Cherokee-Nation,"[[22, [""option""]], [6, []]]"
ż,com.apple.keylayout.Cherokee-Nation,"[[13, [""option""]], [6, []]]"
ẓ,com.apple.keylayout.Cherokee-Nation,"[[7, [""option""]], [6, []]]"
ȥ,com.apple.keylayout.Cherokee-Nation,"[[47, [""option"", ""shift""]], [6, []]]"
z̄,com.apple.keylayout.Cherokee-Nation,"[[0, [""option""]], [6, []]]"
ẕ,com.apple.keylayout.Cherokee-Nation,"[[4, [""option""]], [6, []]]"
ʒ,com.apple.keylayout.Cherokee-Nation,"[[41, [""option"", ""shift""]], [6, []]]"
ƶ,com.apple.keylayout.Cherokee-Nation,"[[37, [""option""]], [6, []]]"
Ǻ,com.apple.keylayout.Cherokee-Nation,"[[14, [""option""]], [33, [""shift""]]]"
Ǽ,com.apple.keylayout.Cherokee-Nation,"[[14, [""option""]], [39, [""option"", ""shift""]]]"
Ǣ,com.apple.keylayout.Cherokee-Nation,"[[0, [""option""]], [39, [""option"", ""shift""]]]"
Ǿ,com.apple.keylayout.Cherokee-Nation,"[[14, [""option""]], [31, [""option"", ""shift""]]]"
ǻ,com.apple.keylayout.Cherokee-Nation,"[[14, [""option""]], [33, []]]"
ǽ,com.apple.keylayout.Cherokee-Nation,"[[14, [""option""]], [39, [""option""]]]"
ǣ,com.apple.keylayout.Cherokee-Nation,"[[0, [""option""]], [39, [""option""]]]"
ǿ,com.apple.keylayout.Cherokee-Nation,"[[14, [""option""]], [31, [""option""]]]"
ʻ,com.apple.keylayout.Cherokee-Nation,"[[41, [""option"", ""shift""]], [30, [""option""]]]"
ʼ,com.apple.keylayout.Cherokee-Nation,"[[41, [""option"", ""shift""]], [30, [""option"", ""shift""]]]"
ʽ,com.apple.keylayout.Cherokee-Nation,"[[41, [""option"", ""shift""]], [33, [""option""]]]"
',com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [49, []]]"
`,com.apple.keylayout.Bulgarian-Phonetic,"[[24, [""shift""]], [49, []]]"
~,com.apple.keylayout.Bulgarian-Phonetic,"[[30, [""option""]], [49, []]]"
…,com.apple.keylayout.Bulgarian-Phonetic,"[[24, [""shift""]], [47, []]]"
÷,com.apple.keylayout.Bulgarian-Phonetic,"[[24, [""shift""]], [26, [""shift""]]]"
«,com.apple.keylayout.Bulgarian-Phonetic,"[[24, [""shift""]], [50, []]]"
≤,com.apple.keylayout.Bulgarian-Phonetic,"[[30, [""option""]], [50, []]]"
≈,com.apple.keylayout.Bulgarian-Phonetic,"[[24, [""shift""]], [29, [""shift""]]]"
≠,com.apple.keylayout.Bulgarian-Phonetic,"[[30, [""option""]], [29, [""shift""]]]"
»,com.apple.keylayout.Bulgarian-Phonetic,"[[24, [""shift""]], [50, [""shift""]]]"
≥,com.apple.keylayout.Bulgarian-Phonetic,"[[30, [""option""]], [50, [""shift""]]]"
©,com.apple.keylayout.Bulgarian-Phonetic,"[[30, [""option""]], [8, [""shift""]]]"
∆,com.apple.keylayout.Bulgarian-Phonetic,"[[30, [""option""]], [2, [""shift""]]]"
Ё,com.apple.keylayout.Bulgarian-Phonetic,"[[30, [""option""]], [14, [""shift""]]]"
Ј,com.apple.keylayout.Bulgarian-Phonetic,"[[30, [""option""]], [38, [""shift""]]]"
Ѕ,com.apple.keylayout.Bulgarian-Phonetic,"[[30, [""option""]], [1, [""shift""]]]"
√,com.apple.keylayout.Bulgarian-Phonetic,"[[30, [""option""]], [9, [""shift""]]]"
ґ,com.apple.keylayout.Bulgarian-Phonetic,"[[24, [""shift""]], [2, []]]"
ё,com.apple.keylayout.Bulgarian-Phonetic,"[[24, [""shift""]], [14, []]]"
ƒ,com.apple.keylayout.Bulgarian-Phonetic,"[[24, [""shift""]], [3, []]]"
і,com.apple.keylayout.Bulgarian-Phonetic,"[[24, [""shift""]], [34, []]]"
ј,com.apple.keylayout.Bulgarian-Phonetic,"[[24, [""shift""]], [38, []]]"
µ,com.apple.keylayout.Bulgarian-Phonetic,"[[24, [""shift""]], [46, []]]"
€,com.apple.keylayout.Bulgarian-Phonetic,"[[24, [""shift""]], [31, []]]"
ѕ,com.apple.keylayout.Bulgarian-Phonetic,"[[24, [""shift""]], [1, []]]"
Ђ,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [0, [""shift""]]]"
Ѓ,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [14, [""shift""]]]"
Є,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [34, [""shift""]]]"
Ї,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [31, [""shift""]]]"
Љ,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [32, [""shift""]]]"
Њ,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [7, [""shift""]]]"
Ќ,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [16, [""shift""]]]"
Ћ,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [19, [""shift""]]]"
Ў,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [42, [""shift""]]]"
Џ,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [12, [""shift""]]]"
ђ,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [0, []]]"
ѓ,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [14, []]]"
є,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [34, []]]"
ї,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [31, []]]"
љ,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [32, []]]"
њ,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [7, []]]"
ќ,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [16, []]]"
ў,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [42, []]]"
џ,com.apple.keylayout.Bulgarian-Phonetic,"[[39, []], [12, []]]"
¬,com.apple.keylayout.Bulgarian-Phonetic,"[[24, [""shift""]], [27, [""option""]]]"
\,com.apple.keylayout.Bulgarian-Phonetic,"[[24, [""shift""]], [30, [""option""]]]"
|,com.apple.keylayout.Bulgarian-Phonetic,"[[30, [""option""]], [30, [""option"", ""shift""]]]"
',com.apple.keylayout.Bulgarian-Phonetic,"[[24, [""shift""]], [33, [""option""]]]"
´,com.apple.keylayout.Cherokee-QWERTY,"[[14, [""option""]], [49, []]]"
˘,com.apple.keylayout.Cherokee-QWERTY,"[[11, [""option""]], [49, []]]"
ˇ,com.apple.keylayout.Cherokee-QWERTY,"[[9, [""option""]], [49, []]]"
¸,com.apple.keylayout.Cherokee-QWERTY,"[[8, [""option""]], [49, []]]"
ˆ,com.apple.keylayout.Cherokee-QWERTY,"[[22, [""option""]], [49, []]]"
‸,com.apple.keylayout.Cherokee-QWERTY,"[[5, [""option"", ""shift""]], [49, []]]"
",",com.apple.keylayout.Cherokee-QWERTY,"[[35, [""option""]], [49, []]]"
¨,com.apple.keylayout.Cherokee-QWERTY,"[[32, [""option""]], [49, []]]"
˙,com.apple.keylayout.Cherokee-QWERTY,"[[13, [""option""]], [49, []]]"
.,com.apple.keylayout.Cherokee-QWERTY,"[[7, [""option""]], [49, []]]"
˝,com.apple.keylayout.Cherokee-QWERTY,"[[38, [""option""]], [49, []]]"
 ̏,com.apple.keylayout.Cherokee-QWERTY,"[[16, [""option"", ""shift""]], [49, []]]"
`,com.apple.keylayout.Cherokee-QWERTY,"[[50, [""option""]], [49, []]]"
ˀ,com.apple.keylayout.Cherokee-QWERTY,"[[6, [""option""]], [49, []]]"
ʔ,com.apple.keylayout.Cherokee-QWERTY,"[[47, [""option"", ""shift""]], [49, []]]"
ʼ,com.apple.keylayout.Cherokee-QWERTY,"[[34, [""option""]], [49, []]]"
 ̑,com.apple.keylayout.Cherokee-QWERTY,"[[1, [""option"", ""shift""]], [49, []]]"
¯,com.apple.keylayout.Cherokee-QWERTY,"[[0, [""option""]], [49, []]]"
ˍ,com.apple.keylayout.Cherokee-QWERTY,"[[4, [""option""]], [49, []]]"
˛,com.apple.keylayout.Cherokee-QWERTY,"[[46, [""option""]], [49, []]]"
˚,com.apple.keylayout.Cherokee-QWERTY,"[[40, [""option""]], [49, []]]"
№,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [49, []]]"
-,com.apple.keylayout.Cherokee-QWERTY,"[[37, [""option""]], [49, []]]"
˜,com.apple.keylayout.Cherokee-QWERTY,"[[45, [""option""]], [49, []]]"
 ̰,com.apple.keylayout.Cherokee-QWERTY,"[[3, [""option"", ""shift""]], [49, []]]"
ʺ,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [39, [""shift""]]]"
Ɛ,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [20, [""shift""]]]"
Ƽ,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [23, [""shift""]]]"
ʹ,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [39, []]]"
Ȣ,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [28, [""shift""]]]"
ƨ,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [43, [""option""]]]"
ɛ,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [45, [""option""]]]"
ƽ,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [49, []]]"
ƅ,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [0, [""shift""]]]"
⁊,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [31, [""shift""]]]"
ȣ,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [32, [""shift""]]]"
Ƨ,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [19, [""shift""]]]"
Á,com.apple.keylayout.Cherokee-QWERTY,"[[14, [""option""]], [0, [""shift""]]]"
Ă,com.apple.keylayout.Cherokee-QWERTY,"[[11, [""option""]], [0, [""shift""]]]"
Ǎ,com.apple.keylayout.Cherokee-QWERTY,"[[9, [""option""]], [0, [""shift""]]]"
Â,com.apple.keylayout.Cherokee-QWERTY,"[[22, [""option""]], [0, [""shift""]]]"
Ä,com.apple.keylayout.Cherokee-QWERTY,"[[32, [""option""]], [0, [""shift""]]]"
Ȧ,com.apple.keylayout.Cherokee-QWERTY,"[[13, [""option""]], [0, [""shift""]]]"
Ạ,com.apple.keylayout.Cherokee-QWERTY,"[[7, [""option""]], [0, [""shift""]]]"
Ȁ,com.apple.keylayout.Cherokee-QWERTY,"[[16, [""option"", ""shift""]], [0, [""shift""]]]"
À,com.apple.keylayout.Cherokee-QWERTY,"[[50, [""option""]], [0, [""shift""]]]"
Ả,com.apple.keylayout.Cherokee-QWERTY,"[[6, [""option""]], [0, [""shift""]]]"
Ȃ,com.apple.keylayout.Cherokee-QWERTY,"[[1, [""option"", ""shift""]], [0, [""shift""]]]"
Ā,com.apple.keylayout.Cherokee-QWERTY,"[[0, [""option""]], [0, [""shift""]]]"
Ą,com.apple.keylayout.Cherokee-QWERTY,"[[46, [""option""]], [0, [""shift""]]]"
Å,com.apple.keylayout.Cherokee-QWERTY,"[[40, [""option""]], [0, [""shift""]]]"
Ə,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [0, [""shift""]]]"
Ã,com.apple.keylayout.Cherokee-QWERTY,"[[45, [""option""]], [0, [""shift""]]]"
Ḃ,com.apple.keylayout.Cherokee-QWERTY,"[[13, [""option""]], [11, [""shift""]]]"
Ḅ,com.apple.keylayout.Cherokee-QWERTY,"[[7, [""option""]], [11, [""shift""]]]"
Ɓ,com.apple.keylayout.Cherokee-QWERTY,"[[47, [""option"", ""shift""]], [11, [""shift""]]]"
Ḇ,com.apple.keylayout.Cherokee-QWERTY,"[[4, [""option""]], [11, [""shift""]]]"
Ć,com.apple.keylayout.Cherokee-QWERTY,"[[14, [""option""]], [8, [""shift""]]]"
Č,com.apple.keylayout.Cherokee-QWERTY,"[[9, [""option""]], [8, [""shift""]]]"
Ç,com.apple.keylayout.Cherokee-QWERTY,"[[8, [""option""]], [8, [""shift""]]]"
Ĉ,com.apple.keylayout.Cherokee-QWERTY,"[[22, [""option""]], [8, [""shift""]]]"
Ċ,com.apple.keylayout.Cherokee-QWERTY,"[[13, [""option""]], [8, [""shift""]]]"
Ƈ,com.apple.keylayout.Cherokee-QWERTY,"[[47, [""option"", ""shift""]], [8, [""shift""]]]"
Ɔ,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [8, [""shift""]]]"
Ď,com.apple.keylayout.Cherokee-QWERTY,"[[9, [""option""]], [2, [""shift""]]]"
Ḑ,com.apple.keylayout.Cherokee-QWERTY,"[[8, [""option""]], [2, [""shift""]]]"
Ḓ,com.apple.keylayout.Cherokee-QWERTY,"[[5, [""option"", ""shift""]], [2, [""shift""]]]"
Ḋ,com.apple.keylayout.Cherokee-QWERTY,"[[13, [""option""]], [2, [""shift""]]]"
Ḍ,com.apple.keylayout.Cherokee-QWERTY,"[[7, [""option""]], [2, [""shift""]]]"
Ɗ,com.apple.keylayout.Cherokee-QWERTY,"[[47, [""option"", ""shift""]], [2, [""shift""]]]"
Ḏ,com.apple.keylayout.Cherokee-QWERTY,"[[4, [""option""]], [2, [""shift""]]]"
Đ,com.apple.keylayout.Cherokee-QWERTY,"[[37, [""option""]], [2, [""shift""]]]"
É,com.apple.keylayout.Cherokee-QWERTY,"[[14, [""option""]], [14, [""shift""]]]"
Ĕ,com.apple.keylayout.Cherokee-QWERTY,"[[11, [""option""]], [14, [""shift""]]]"
Ě,com.apple.keylayout.Cherokee-QWERTY,"[[9, [""option""]], [14, [""shift""]]]"
Ȩ,com.apple.keylayout.Cherokee-QWERTY,"[[8, [""option""]], [14, [""shift""]]]"
Ê,com.apple.keylayout.Cherokee-QWERTY,"[[22, [""option""]], [14, [""shift""]]]"
Ḙ,com.apple.keylayout.Cherokee-QWERTY,"[[5, [""option"", ""shift""]], [14, [""shift""]]]"
Ë,com.apple.keylayout.Cherokee-QWERTY,"[[32, [""option""]], [14, [""shift""]]]"
Ė,com.apple.keylayout.Cherokee-QWERTY,"[[13, [""option""]], [14, [""shift""]]]"
Ẹ,com.apple.keylayout.Cherokee-QWERTY,"[[7, [""option""]], [14, [""shift""]]]"
Ȅ,com.apple.keylayout.Cherokee-QWERTY,"[[16, [""option"", ""shift""]], [14, [""shift""]]]"
È,com.apple.keylayout.Cherokee-QWERTY,"[[50, [""option""]], [14, [""shift""]]]"
Ẻ,com.apple.keylayout.Cherokee-QWERTY,"[[6, [""option""]], [14, [""shift""]]]"
Ȇ,com.apple.keylayout.Cherokee-QWERTY,"[[1, [""option"", ""shift""]], [14, [""shift""]]]"
Ē,com.apple.keylayout.Cherokee-QWERTY,"[[0, [""option""]], [14, [""shift""]]]"
Ę,com.apple.keylayout.Cherokee-QWERTY,"[[46, [""option""]], [14, [""shift""]]]"
E̊,com.apple.keylayout.Cherokee-QWERTY,"[[40, [""option""]], [14, [""shift""]]]"
Ǝ,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [14, [""shift""]]]"
Ẽ,com.apple.keylayout.Cherokee-QWERTY,"[[45, [""option""]], [14, [""shift""]]]"
Ḛ,com.apple.keylayout.Cherokee-QWERTY,"[[3, [""option"", ""shift""]], [14, [""shift""]]]"
Ḟ,com.apple.keylayout.Cherokee-QWERTY,"[[13, [""option""]], [3, [""shift""]]]"
Ƒ,com.apple.keylayout.Cherokee-QWERTY,"[[47, [""option"", ""shift""]], [3, [""shift""]]]"
Ǵ,com.apple.keylayout.Cherokee-QWERTY,"[[14, [""option""]], [5, [""shift""]]]"
Ğ,com.apple.keylayout.Cherokee-QWERTY,"[[11, [""option""]], [5, [""shift""]]]"
Ǧ,com.apple.keylayout.Cherokee-QWERTY,"[[9, [""option""]], [5, [""shift""]]]"
Ģ,com.apple.keylayout.Cherokee-QWERTY,"[[8, [""option""]], [5, [""shift""]]]"
Ĝ,com.apple.keylayout.Cherokee-QWERTY,"[[22, [""option""]], [5, [""shift""]]]"
Ġ,com.apple.keylayout.Cherokee-QWERTY,"[[13, [""option""]], [5, [""shift""]]]"
Ɠ,com.apple.keylayout.Cherokee-QWERTY,"[[47, [""option"", ""shift""]], [5, [""shift""]]]"
Ḡ,com.apple.keylayout.Cherokee-QWERTY,"[[0, [""option""]], [5, [""shift""]]]"
Ɣ,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [5, [""shift""]]]"
Ǥ,com.apple.keylayout.Cherokee-QWERTY,"[[37, [""option""]], [5, [""shift""]]]"
Ḫ,com.apple.keylayout.Cherokee-QWERTY,"[[11, [""option""]], [4, [""shift""]]]"
Ȟ,com.apple.keylayout.Cherokee-QWERTY,"[[9, [""option""]], [4, [""shift""]]]"
Ḩ,com.apple.keylayout.Cherokee-QWERTY,"[[8, [""option""]], [4, [""shift""]]]"
Ĥ,com.apple.keylayout.Cherokee-QWERTY,"[[22, [""option""]], [4, [""shift""]]]"
Ḧ,com.apple.keylayout.Cherokee-QWERTY,"[[32, [""option""]], [4, [""shift""]]]"
Ḣ,com.apple.keylayout.Cherokee-QWERTY,"[[13, [""option""]], [4, [""shift""]]]"
Ḥ,com.apple.keylayout.Cherokee-QWERTY,"[[7, [""option""]], [4, [""shift""]]]"
H̱,com.apple.keylayout.Cherokee-QWERTY,"[[4, [""option""]], [4, [""shift""]]]"
Ƕ,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [4, [""shift""]]]"
Ħ,com.apple.keylayout.Cherokee-QWERTY,"[[37, [""option""]], [4, [""shift""]]]"
Í,com.apple.keylayout.Cherokee-QWERTY,"[[14, [""option""]], [34, [""shift""]]]"
Ĭ,com.apple.keylayout.Cherokee-QWERTY,"[[11, [""option""]], [34, [""shift""]]]"
Ǐ,com.apple.keylayout.Cherokee-QWERTY,"[[9, [""option""]], [34, [""shift""]]]"
Î,com.apple.keylayout.Cherokee-QWERTY,"[[22, [""option""]], [34, [""shift""]]]"
Ï,com.apple.keylayout.Cherokee-QWERTY,"[[32, [""option""]], [34, [""shift""]]]"
İ,com.apple.keylayout.Cherokee-QWERTY,"[[13, [""option""]], [34, [""shift""]]]"
Ị,com.apple.keylayout.Cherokee-QWERTY,"[[7, [""option""]], [34, [""shift""]]]"
Ȉ,com.apple.keylayout.Cherokee-QWERTY,"[[16, [""option"", ""shift""]], [34, [""shift""]]]"
Ì,com.apple.keylayout.Cherokee-QWERTY,"[[50, [""option""]], [34, [""shift""]]]"
Ỉ,com.apple.keylayout.Cherokee-QWERTY,"[[6, [""option""]], [34, [""shift""]]]"
Ɩ,com.apple.keylayout.Cherokee-QWERTY,"[[47, [""option"", ""shift""]], [34, [""shift""]]]"
Ȋ,com.apple.keylayout.Cherokee-QWERTY,"[[1, [""option"", ""shift""]], [34, [""shift""]]]"
Ī,com.apple.keylayout.Cherokee-QWERTY,"[[0, [""option""]], [34, [""shift""]]]"
Į,com.apple.keylayout.Cherokee-QWERTY,"[[46, [""option""]], [34, [""shift""]]]"
Ɨ,com.apple.keylayout.Cherokee-QWERTY,"[[37, [""option""]], [34, [""shift""]]]"
Ĩ,com.apple.keylayout.Cherokee-QWERTY,"[[45, [""option""]], [34, [""shift""]]]"
Ḭ,com.apple.keylayout.Cherokee-QWERTY,"[[3, [""option"", ""shift""]], [34, [""shift""]]]"
J̌,com.apple.keylayout.Cherokee-QWERTY,"[[9, [""option""]], [38, [""shift""]]]"
Ĵ,com.apple.keylayout.Cherokee-QWERTY,"[[22, [""option""]], [38, [""shift""]]]"
Ƞ,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [38, [""shift""]]]"
Ḱ,com.apple.keylayout.Cherokee-QWERTY,"[[14, [""option""]], [40, [""shift""]]]"
Ǩ,com.apple.keylayout.Cherokee-QWERTY,"[[9, [""option""]], [40, [""shift""]]]"
Ķ,com.apple.keylayout.Cherokee-QWERTY,"[[8, [""option""]], [40, [""shift""]]]"
Ḳ,com.apple.keylayout.Cherokee-QWERTY,"[[7, [""option""]], [40, [""shift""]]]"
Ƙ,com.apple.keylayout.Cherokee-QWERTY,"[[47, [""option"", ""shift""]], [40, [""shift""]]]"
Ḵ,com.apple.keylayout.Cherokee-QWERTY,"[[4, [""option""]], [40, [""shift""]]]"
K’,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [40, [""shift""]]]"
Ĺ,com.apple.keylayout.Cherokee-QWERTY,"[[14, [""option""]], [37, [""shift""]]]"
Ľ,com.apple.keylayout.Cherokee-QWERTY,"[[9, [""option""]], [37, [""shift""]]]"
Ļ,com.apple.keylayout.Cherokee-QWERTY,"[[8, [""option""]], [37, [""shift""]]]"
Ḽ,com.apple.keylayout.Cherokee-QWERTY,"[[5, [""option"", ""shift""]], [37, [""shift""]]]"
Ḷ,com.apple.keylayout.Cherokee-QWERTY,"[[7, [""option""]], [37, [""shift""]]]"
Ḹ,com.apple.keylayout.Cherokee-QWERTY,"[[0, [""option""]], [37, [""shift""]]]"
Ḻ,com.apple.keylayout.Cherokee-QWERTY,"[[4, [""option""]], [37, [""shift""]]]"
Ł,com.apple.keylayout.Cherokee-QWERTY,"[[37, [""option""]], [37, [""shift""]]]"
Ḿ,com.apple.keylayout.Cherokee-QWERTY,"[[14, [""option""]], [46, [""shift""]]]"
M̂,com.apple.keylayout.Cherokee-QWERTY,"[[22, [""option""]], [46, [""shift""]]]"
Ṁ,com.apple.keylayout.Cherokee-QWERTY,"[[13, [""option""]], [46, [""shift""]]]"
Ṃ,com.apple.keylayout.Cherokee-QWERTY,"[[7, [""option""]], [46, [""shift""]]]"
Ɯ,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [46, [""shift""]]]"
Ń,com.apple.keylayout.Cherokee-QWERTY,"[[14, [""option""]], [45, [""shift""]]]"
Ň,com.apple.keylayout.Cherokee-QWERTY,"[[9, [""option""]], [45, [""shift""]]]"
Ņ,com.apple.keylayout.Cherokee-QWERTY,"[[8, [""option""]], [45, [""shift""]]]"
N̂,com.apple.keylayout.Cherokee-QWERTY,"[[22, [""option""]], [45, [""shift""]]]"
Ṋ,com.apple.keylayout.Cherokee-QWERTY,"[[5, [""option"", ""shift""]], [45, [""shift""]]]"
Ṅ,com.apple.keylayout.Cherokee-QWERTY,"[[13, [""option""]], [45, [""shift""]]]"
Ṇ,com.apple.keylayout.Cherokee-QWERTY,"[[7, [""option""]], [45, [""shift""]]]"
Ǹ,com.apple.keylayout.Cherokee-QWERTY,"[[50, [""option""]], [45, [""shift""]]]"
Ɲ,com.apple.keylayout.Cherokee-QWERTY,"[[47, [""option"", ""shift""]], [45, [""shift""]]]"
Ṉ,com.apple.keylayout.Cherokee-QWERTY,"[[4, [""option""]], [45, [""shift""]]]"
Ŋ,com.apple.keylayout.Cherokee-QWERTY,"[[41, [""option"", ""shift""]], [45, [""shift""]]]"
Ñ,com.apple.keylayout.Cherokee-QWERTY,"[[45, [""option""]], [45, [""shift""]]]"
Ó,com.apple.keylayout.Cherokee-QWERTY,"[[14, [""option""]], [31, [""shift""]]]"
Ŏ,com.apple.keylayout.Cherokee-QWERTY,"[[11, [""option""]], [31, [""shift""]]]"
Ǒ,com.apple.keylayout.Cherokee-QWERTY,"[[9, [""option""]], [31, [""shift""]]]"
Ô,com.apple.keylayout.Cherokee-QWERTY,"[[22, [""option""]], [31, [""shift""]]]"
Ö,com.apple.keylayout.Cherokee-QWERTY,"[[32, [""option""]], [31, [""shift""]]]"
Ȯ,com.apple.keylayout.Cherokee-QWERTY,"[[13, [""option""]], [31, [""shift""]]]"
Ọ,com.apple.keylayout.Cherokee-QWERTY,"[[7, [""option""]], [31, [""shift""]]]"
Ő,com.apple.keylayout.Cherokee-QWERTY,"[[38, [""option""]], [31, [""shift""]]]"
Ȍ,com.apple.keylayout.Cherokee-QWERTY,"[[16, [""option"", ""shift""]], [31, [""shift""]]]"
